_id,app_id,app_name,app_rate,app_category,app_date,app_description
5ddf3f75c878990ff781864b,com.voicenotebook.voicenotebook,Voice Notebook - continuous speech to text,4.3,Tools,"November 22, 2019","The speech to text application that allows you to take voice notes and save them locally or send them to cloud services. Supports a customizable list of replaceable words and punctuation for voice input; continuous speech recognition; letter capitalization control; undo command for the last speech input, triggered by a button or by voice. Can recognize speech in online and in  offline mode (offline mode not available for some devices). Contains words and characters counter. Convenient for bilingual voice input. Exports notes to Documents or Download folder or sends them to any text program. Can import text files from file managers or Google drive.  Has a widget for convenient start."
5ddf3f7dc878990ff781864e,com.pmqsoftware.mirroring,"Eye games, Dyslexia",3.8,Puzzle,"September 26, 2016","Eye Games are a fun way to help the brain make connections regarding pictures, letters, shapes, and backgrounds. With more than 200 exercises to choose from, these are games that can be played by absolutely anyone. It can help to test the theory about dyslexia and help with reading disorders, brain injury recoveries, and much more."
5ddf3f7dc878990ff781864f,com.andromo.dev696732.app737569,Mental Disorders & Remedies,4.5,Medical,"October 5, 2018","This Application features Commonest Brain disorders, regarding details about their symptoms / signs, prevention measures, causes, Home Remedies, Diet and suggestions about their management."
5ddf3f7dc878990ff7818650,com.mytalker,MyTalker AAC Tablet Edition talking AAC speech app,3.7,Medical,"August 24, 2018","""As a father of a nonverbal autistic child, I know the difficulties families face when trying to communicate using complicated, expensive, and cumbersome speech devices. "
5ddf3f7dc878990ff7818651,com.bluewhaleinc.speechapp2,Speech Therapy 4 Apraxia - Words,2.8,Medical,"Eligible if bought after 7/2/2016.
","Speech Therapy for Apraxia-Words is a convenient, effective tool for: "
5ddf3f82c878990ff7818653,com.neurohero.taitlight.es,Talk Around It español Gratis,4.1,Medical,"December 19, 2014","Talk Around It español es una aplicación de logopedia para ayudar a las personas con dificultades para encontrar las palabras deseadas. Talk Around It está centrada en la práctica basada en la evidencia para el tratamiento de condiciones tales como la afasia, la anomia, derrame cerebral, demencia, enfermedad de Alzheimer y el autismo no-verbal. "
5ddf3f84c878990ff7818655,com.inclusivemediasolutions.autonome,AutonoMe,,Education,"January 4, 2019",Your Virtual Support Provider AutonoMe is available 24/7 to help you develop and maintain your independence in the home.
5ddf3f84c878990ff7818656,pro.drchernj.nihss,NIHSS-PRO,4.4,Medical,"Eligible if bought after 7/2/2016.
",This is the full version of the program  (https://play.google.com/store/apps/details?id=com.myprograms.nihss) by purchasing you will receive the following benefits:
5ddf3f84c878990ff7818657,appinventor.ai_andreasanchez.Afasia_checkpoint1_checkpoint2,Afasia Anómica,,Medical,"December 11, 2016",App con ejercicios complementarios a la terapia de personas con Afasia. También puede usarse para que los niños empiecen a aprender algunos conceptos básicos de la lengua.
5ddf3f84c878990ff7818659,io.fusetech.stackademia,"Researcher: More Than 15,000 Academic Journals.",4.5,Education,"November 26, 2019",RESEARCHER: DISCOVER WHAT MATTERS TO YOU
5ddf3f89c878990ff781865d,com.firstapp.robinpc.tongue_twisters_deluxe,Tongue Twisters Deluxe,4.5,Entertainment,"October 15, 2019",Do you like practising your English pronunciation? Have fun saying tongue twisters in English.
5ddf3f89c878990ff781865f,aba.autism.autismaba,Autism -How to Help your Child,3.9,Books & Reference,"May 29, 2013","Our son was diagnosed with Autism at the age of 2 years and 3 months.  A month later he was on intensive one-on-one home-based therapy.  By five, he was in a regular mainstream school, totally indistinguishable from his peers. This document outlines the information on Autism we have acquired over the years and the resources I used to aid our son's recovery."
5ddf3f8ec878990ff7818661,com.jdbtech.accer,Cued Articulation,,Education,"Eligible if bought after 7/2/2016.
","Cued Articulation is a set of hand cues for teaching the individual sounds in a word. It is useful for speech pathologists, speech and language therapists, remedial and recovery teachers and primary teachers in the classroom."
5ddf3f94c878990ff7818665,com.normex.visualreadingenginapp,Visual Reading – special education,4.2,Education,"November 10, 2019","Visual Reading® is professional educational platform for reading development, speech and language understanding, speech production training, aimed to special educational needs children as well as neurotypical children, based on scientifically approved methods of applied behavior analysis."
5ddf3f94c878990ff7818666,com.tbox.predictable_4.swedish,Predictable Svensk-AAC app,3.7,Medical,"Eligible if bought after 7/2/2016.
","Mångfaldigt prisbelönad app för människior med talsvårigheter och som behöver ett elegant, enkelt och smart sätt att kojmmunicera! Predictable låter en person skriva in ett meddelande genom att använda sin favorit från ett urval av tangentbordslayout . Intelligent ordprediktion, som lär sig dina individuella användningsmönster, gör kommunikationen ännu snabbare. "
5ddf3f94c878990ff7818667,com.onelldev.onellroman.speaktome,Speak For Me - Text to Speech,3.8,Communication,"March 22, 2018","Speak For Me - Text to Speech speaks the words typed onto the text field.  Learn how to pronounce words in another language or accent, or If you are mute or have suffered an injury that has impaired your voice, let your voice be heard through Speak For Me - Text to Speech. Speak For Me uses the Text To Speech Engine your phone already has installed, therefore the app cannot change the gender of the voice."
5ddf3f99c878990ff7818668,simply.learn.hungarian,Simply Learn Hungarian,4.5,Travel & Local,"October 31, 2019",*** Learn Hungarian language when visiting Hungary 🇭🇺***
5ddf3f9bc878990ff781866a,net.croz.komunikacijskiKljucevi,ICT-AAC Komunikacijski ključevi,,Education,"November 14, 2017","Aplikacija Komunikacijski ključevi namijenjena je za rad logopeda s osobama s afazijom. Jedna od najčešćih teškoća na koje nailaze osobe s afazijom jesu teškoće imenovanja. Aplikacija olakšava imenovanje simbola uz pomoć pisanih i akustičkih ključeva. Simboli su podijeljeni u pet kategorija: OSJEĆAJI, RADNJE, RADNJE+OBJEKTI, PREDMETI, PROSTORIJE. Svi simboli su dostupni u 3 oblika: crtež, crtež u boji i fotografija. Dodatna, šesta kategorija, ima mogućnost dodavanja novih, vlastitih simbola te njihovih ključeva."
5ddf3f9bc878990ff781866b,com.mts.articulationessentials.pro,Articulation Essentials 2.0,3.6,Education,"Eligible if bought after 7/2/2016.
","Articulation Essentials is a great app that makes speech therapy fun and is the best way to practice articulation without SLP supervision at home. It has everything you would need for practicing articulation at one place, with each menu simple to navigate so even small children can enjoy the app on their own. "
5ddf3f9bc878990ff781866c,com.talkwisheslatin.app,TalkWishes Latin - AAC | Autism | Nonverbal App,,Communication,"Eligible if bought after 7/2/2016.
",This is the Latin version of the TalkWishes App
5ddf3f9bc878990ff781866d,com.mts.articulationessentials.pro.lite,Articulation Essentials 2.0 - LITE,3.1,Education,"November 14, 2018",This is a free version app of Articulation Essentials 2.0. 
5ddf3f9bc878990ff781866e,com.mycoughdrop.coughdrop,CoughDrop AAC,3.9,Education,"October 31, 2019","CoughDrop is a simple, modern AAC communication and support tool that empowers individuals and the teams around them. It is a full-featured communication app built for individuals with autism, cerebral palsy, Down syndrome, Angelman syndrome, Rett syndrome, or other complex communication needs. CoughDrop is flexible and configurable enough to work with the access and comprehension needs of many communicators."
5ddf3f9fc878990ff781866f,org.blubblub.app.speechblubs,Speech Blubs: Language Therapy,3.8,Parenting,"November 14, 2019","**FEATURED IN** Forbes, Thrive Magazine, Autism Parenting, Brisbane Kids, Speech Chick Therapy, Beautiful Speech Life, The Speech Teacher. Awarded the Social Impact award & supported by Facebook Start Programme. "
5ddf3fa1c878990ff7818671,com.dialogausili.dialogoweb,Dialogo AAC Autsim,,Tools,"Eligible if bought after 7/2/2016.
","Dialogo AAC is the innovative Android application that provides an intuitive, simple and functional development environment for creating tables, structures and communication books, aimed to people with difficulties in verbal language, including autism spectrum disorders (ASD)."
5ddf3fa1c878990ff7818672,com.aawaz.moez.discoveryaac,Discovery AAC - Autism Talk Device Speech Tablet,,Education,"October 27, 2019","AI researched based AAC app: Complete solution for talking/speech with animated icons and social stories. Discovery AAC can be used as alternative communication device for Autism, Speech apraxia, Aphasia and similar Speech disorders."
5ddf3fa1c878990ff7818673,assistive.aboard,aBoard - CAA (AAC),4.4,Communication,"March 15, 2018",O aBoard (ou em português “Prancha Assistive”) é um aplicativo de Comunicação Aumentativa e Alternativa (CAA) para tablet cujo diferencial é a sua capacidade de dar sugestões que agilizem a produção de frases com sentido.
5ddf3fa1c878990ff7818674,com.lumberjack.stag,Speech Therapy & Gaelic,,Education,"February 12, 2019","This app contains hundreds of examples of key Gaelic words organised by phoneme. Sound files, flashcards, interactive activities & games are also included. The app has been tailored to support Speech & Language Therapists working in the medium of Scottish Gaelic in The Highlands & Islands of Scotland. Additional support material, PDF's & downloadable resources are also available at the project website."
5ddf3fa1c878990ff7818675,com.neurohero.oneskill,Brain Injury -One Skill Videos,3.8,Medical,"May 9, 2014",Brain Injury -One Skill Videos
5ddf3fa5c878990ff7818676,com.bluewhaleinc.speechapp3,Speech Therapy for Apraxia-3,,Medical,"Eligible if bought after 7/2/2016.
","This app is a convenient, effective tool for: "
5ddf3fa7c878990ff7818677,com.dknetwork.toungetwisterspeechtherapy,Tongue Twister Speech Therapy,4.2,Education,"June 14, 2018",Tongue Twister Speech Therapy is a free speech improvement app designed as a fun and interesting way for improving your speech using tounge twisters! Train your brain and improve your verbal delivery as you complete each level! Available on both Android phone and tablet. 
